Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Tot_Benes,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_NatInd_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre
120005,Hilo Medical Center,1190 Waianuenue Avenue,Hilo,96720,HI,15,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1286,90334923,36591029,31834866,1676,11032,11953,75.95023328,114,462,420,290,630,656,544,15,513,60,,,277,1009,0.006998445,0.119751166,0.139968896,0.196734059,0.192068429,0.045101089,0.221617418,0.17962675,0.010108865,0.018662519,0.031881804,0.122083981,0.352255054,0.194401244,0.421461897,0.285381026,0.430793157,0.375583204,0.75,0.75,0.404354588,0.202177294,0.023328149,0.34836703,0.161741835,1.700213354
120006,Adventist Health Castle,640 Ulukahiki St,Kailua,96734,HI,15,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",984,70545979,23690937,20224148,1282,5363,5574,77.18699187,98,283,319,284,493,491,347,11,427,49,,,122,862,0.014227642,0.125,0.117886179,0.227642276,0.201219512,0.042682927,0.226626016,0.192073171,0.015243902,0.017276423,0.06097561,0.147357724,0.366869919,0.198170732,0.443089431,0.305894309,0.464430894,0.340447155,0.75,0.75,0.409552846,0.19004065,0.038617886,0.390243902,0.218495935,2.001920105
120007,Kuakini Medical Center,347 North Kuakini Street,Honolulu,96817,HI,15,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",713,51182324,19538275,17245458,901,6490,6663,81.35764376,28,167,231,287,371,342,85,,496,27,,102,83,630,0.001402525,0.070126227,0.074333801,0.286115007,0.129032258,0.01542777,0.143057504,0.12342216,0.008415147,0,0.021037868,0.157082749,0.363253857,0.220196353,0.559607293,0.211781206,0.440392707,0.37026648,0.75,0.75,0.408134642,0.302945302,0.04628331,0.427769986,0.249649369,2.129328977
120011,Kaiser Foundation Hospital,3288 Moanalua Rd,Honolulu,96819,HI,15,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",511,40267698,19263835,8043188,688,2495,4110,71.14285714,82,254,118,57,211,300,153,,216,48,,89,78,433,0.01369863,0.080234834,0.138943249,0.107632094,0.127201566,0.01369863,0.11741683,0.084148728,0.011741683,0.021526419,0.005870842,0.160469667,0.320939335,0.166340509,0.444227006,0.187866928,0.479452055,0.391389433,0.75,0.75,0.318982388,0.091976517,0.033268102,0.178082192,0.105675147,1.710483362
120014,Wilcox Memorial Hospital,3-3420 Kuhio Highway,Lihue,96766,HI,15,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",645,36756592,16443156,14061242,819,4172,4462,76.4248062,31,242,250,122,305,340,324,,212,44,,60,86,559,0.012403101,0.134883721,0.127131783,0.148837209,0.195348837,0.029457364,0.212403101,0.190697674,0.009302326,0.00620155,0.029457364,0.137984496,0.313178295,0.19379845,0.401550388,0.189147287,0.401550388,0.325581395,0.75,0.75,0.262015504,0.133333333,0.017054264,0.386046512,0.172093023,1.555766029
120019,Kona Community Hospital,79-1019 Haukapila Street,Kealakekua,96750,HI,15,7.2,"Secondary flow 30% to <50% to a urban cluster of 10,000 to 49,999",418,27804463,13891556,12531749,488,2927,4501,76.8708134,26,151,147,94,204,214,277,,88,14,,34,68,350,0.009569378,0.169856459,0.14354067,0.196172249,0.160287081,0.035885168,0.227272727,0.19138756,0.011961723,0.02631579,0.019138756,0.114832536,0.318181818,0.174641148,0.272727273,0.200956938,0.291866029,0.311004785,0.650717703,0.75,0.277511962,0.14354067,0.028708134,0.339712919,0.155502392,1.272757012
120022,Straub Clinic And Hospital,888 S King Street,Honolulu,96813,HI,15,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1662,173935171,53620872,44724923,2098,12985,13787,78.91756919,75,491,583,513,751,911,561,19,795,71,,,150,1512,0.01022864,0.094464501,0.087845969,0.200962696,0.176293622,0.021058965,0.182310469,0.152226234,0.012033694,0.012033694,0.02045728,0.125752106,0.388086643,0.200962696,0.539109507,0.196750903,0.425391095,0.401323706,0.75,0.75,0.429602888,0.241275572,0.034897714,0.38267148,0.177496992,1.877900173
120026,Pali Momi Medical Center,98-1079 Moanalua Road,Aiea,96701,HI,15,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1435,110645838,36869010,29022266,1759,9474,10285,78.67108014,109,360,500,466,699,736,224,,868,100,,234,130,1305,0.006271777,0.067595819,0.096167247,0.234843206,0.136585366,0.01184669,0.167247387,0.138675958,0.008362369,0.008362369,0.025087108,0.166550523,0.319860627,0.202787456,0.597212544,0.206271777,0.526829268,0.393031359,0.75,0.75,0.416724739,0.241811847,0.041114983,0.33728223,0.218815331,2.239910196
120028,"North Hawaii Community Hospital, Inc",67 1125 Mamalahoa Highway,Kamuela,96743,HI,15,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",306,24562056,7883968,6012997,374,1271,1445,76.50653595,17,117,107,65,141,165,198,,61,13,,33,32,274,0.009803922,0.120915033,0.117647059,0.117647059,0.18627451,0.029411765,0.202614379,0.163398693,0.022875817,0.019607843,0.006535948,0.163398693,0.375816994,0.212418301,0.320261438,0.218954248,0.382352941,0.382352941,0.735294118,0.75,0.343137255,0.111111111,0.026143791,0.375816994,0.130718954,1.329544329
130002,St Luke's Magic Valley Rmc,801 Pole Line Road West,Twin Falls,83301,ID,16,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",1514,122484579,27859155,24213080,1953,7952,8072,75.33487451,167,502,514,331,737,777,1357,,,98,11,37,334,1180,0.017833554,0.171730515,0.183619551,0.157859974,0.28996037,0.049537649,0.367239102,0.342140026,0.017833554,0.035667107,0.033025099,0.137384412,0.326287979,0.189564069,0.404887715,0.284676354,0.397622193,0.37318362,0.704095112,0.75,0.406208719,0.164464993,0.026420079,0.498678996,0.124834875,1.992813531
130003,St Joseph Regional Medical Center,415 Sixth Street,Lewiston,83501,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",993,63589129,20194066,18353224,1197,4139,4215,75.7673716,103,324,345,221,495,498,933,,,,34,11,219,774,0.006042296,0.163141994,0.250755287,0.196374622,0.299093656,0.043303122,0.351460222,0.335347432,0.017119839,0.024169184,0.036253776,0.119838872,0.344410876,0.194360524,0.371601209,0.325276939,0.416918429,0.39979859,0.722054381,0.75,0.41591138,0.135951662,0.03121853,0.506545821,0.189325277,1.602156497
130006,St Luke's Regional Medical Center,190 East Bannock Street,Boise,83712,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4056,405784971,87581106,77924807,4976,22136,22574,74.98126233,427,1395,1455,779,2097,1959,3690,,54,144,,119,667,3389,0.023668639,0.150394477,0.147682446,0.164940828,0.335798817,0.05300789,0.389546351,0.365138067,0.017504931,0.035009862,0.028599606,0.149901381,0.333086785,0.221893491,0.363658777,0.243096647,0.351084813,0.325197239,0.740138067,0.75,0.347386588,0.221893491,0.03525641,0.550295858,0.155571992,1.759013662
130007,Saint Alphonsus Regional Medical Center,1055 North Curtis Road,Boise,83706,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3044,260360973,69032513,59301172,3768,19502,21261,74.32457293,372,1081,1032,559,1525,1519,2770,22,28,133,30,61,682,2362,0.029894875,0.183968463,0.188239159,0.180683311,0.340013141,0.079500657,0.389618923,0.359067017,0.019710907,0.04434954,0.047634691,0.141590013,0.345597898,0.194152431,0.376149803,0.247371879,0.358738502,0.374178712,0.726018397,0.75,0.401116951,0.193166886,0.032194481,0.512155059,0.184954008,1.669781604
130013,Saint Alphonsus Medical Center - Nampa,4300 E Flamingo Ave,Nampa,83687,ID,16,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",976,69976848,17083335,14156275,1206,6274,6695,74.75819672,117,332,343,184,529,447,860,,,71,,24,247,729,0.027663934,0.153688525,0.182377049,0.202868853,0.383196721,0.112704918,0.427254098,0.400614754,0.015368853,0.039959016,0.034836066,0.149590164,0.337090164,0.195696721,0.411885246,0.272540984,0.403688525,0.375,0.74795082,0.75,0.422131148,0.182377049,0.030737705,0.540983607,0.170081967,1.843063597
130014,West Valley Medical Center,1717 Arlington Street,Caldwell,83605,ID,16,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",495,40855890,8839981,7248890,597,2093,2162,72.93737374,88,144,170,93,272,223,433,,,36,,19,134,361,0.038383838,0.191919192,0.212121212,0.155555556,0.351515152,0.125252525,0.416161616,0.363636364,0.044444444,0.066666667,0.096969697,0.129292929,0.258585859,0.171717172,0.331313131,0.303030303,0.373737374,0.335353535,0.705050505,0.75,0.292929293,0.165656566,0.022222222,0.492929293,0.151515152,1.602508838
130018,Eastern Idaho Regional Medical Center,3100 Channing Way,Idaho Falls,83404,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1947,287931882,43942246,36661329,2379,10307,10603,74.74216744,206,727,683,331,934,1013,1805,,,69,11,50,336,1611,0.017976374,0.127375449,0.18027735,0.15048793,0.328197227,0.054956343,0.362609142,0.33846944,0.02259887,0.030816641,0.039034412,0.137134052,0.36825886,0.167437083,0.373394967,0.269645609,0.431946585,0.35336415,0.719054956,0.75,0.421674371,0.151515152,0.03030303,0.514124294,0.230611197,1.677294173
130025,Madison Memorial Hospital,450 East Main Street,Rexburg,83440,ID,16,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",188,6453450,2614141,2326268,213,790,792,76.45212766,14,55,73,46,105,83,178,,,,,,38,150,0.005319149,0.085106383,0.10106383,0.095744681,0.329787234,0.031914894,0.361702128,0.340425532,0.015957447,0.026595745,0.026595745,0.159574468,0.308510638,0.117021277,0.271276596,0.234042553,0.436170213,0.329787234,0.595744681,0.75,0.29787234,0.154255319,0.015957447,0.606382979,0.04787234,1.406590451
130028,Portneuf Medical Center,777 Hospital Way,Pocatello,83201,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1610,215326016,43650947,37843996,2135,9167,9482,74.26956522,195,602,524,289,813,797,1450,,,62,58,28,343,1267,0.023602485,0.11863354,0.19689441,0.165838509,0.329813665,0.088198758,0.449068323,0.429813665,0.024844721,0.040372671,0.032919255,0.147204969,0.333540373,0.147826087,0.353416149,0.295031056,0.416770186,0.388198758,0.663354037,0.75,0.385714286,0.170186335,0.024223603,0.532919255,0.160248447,1.777726575
130049,Kootenai Health,2003 Kootenai Health Way,Coeur D'alene,83814,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3701,270436100,78862089,70975817,4849,22098,22362,75.45690354,359,1209,1442,691,1779,1922,3492,,18,62,,59,673,3028,0.012969468,0.200486355,0.205079708,0.191840043,0.301269927,0.088354499,0.354498784,0.332072413,0.020264793,0.035395839,0.033774656,0.122669549,0.388543637,0.204539314,0.368549041,0.293704404,0.366927857,0.406646852,0.722777628,0.75,0.417995136,0.164279924,0.03134288,0.485004053,0.173466631,1.854854159
130063,Treasure Valley Hospital,8800 West Emerald Street,Boise,83704,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",84,6428418,1779681,1544018,85,111,119,72.63095238,,53,26,,36,48,79,,,,,,,,0.011904762,0.107142857,0.095238095,0.023809524,0.214285714,0.035714286,0.226190476,0.214285714,0,0.023809524,0,0.166666667,0.261904762,0.190476191,0.119047619,0.071428571,0.190476191,0.154761905,0.75,0.726190476,0.142857143,0.190476191,0,0.75,0.095238095,0.853033886
130065,Mountain View Hospital,2325 Coronado Street,Idaho Falls,83404,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,12178404,3792306,3364026,197,388,404,72.65803109,15,104,57,17,113,80,180,,,,,,20,173,0.015544042,0.03626943,0.103626943,0.041450777,0.300518135,0.010362694,0.331606218,0.316062176,0.015544042,0.015544042,0.010362694,0.186528497,0.18134715,0.186528497,0.243523316,0.129533679,0.310880829,0.134715026,0.621761658,0.75,0.196891192,0.150259067,0.010362694,0.75,0.041450777,1.004171848
130066,Northwest Specialty Hospital,1593 East Polston Avenue,Post Falls,83854,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,43096794,9336355,8447614,316,656,680,71.22622951,,161,103,,164,141,293,,,,,,38,267,0.009836066,0.163934426,0.140983607,0.049180328,0.393442623,0.055737705,0.449180328,0.419672131,0.006557377,0.052459016,0.013114754,0.17704918,0.157377049,0.147540984,0.209836066,0.154098361,0.28852459,0.098360656,0.740983607,0.75,0.213114754,0.209836066,0.013114754,0.75,0.049180328,1.03983229
130071,St Luke's Nampa Medical Center,9850 West St Lukes Drive,Nampa,83687,ID,16,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",741,47016908,12780945,10660083,896,3762,3829,75.30904184,76,255,252,158,388,353,660,,,56,,11,153,588,0.018893387,0.140350877,0.155195682,0.215924427,0.372469636,0.04048583,0.418353576,0.399460189,0.014844804,0.018893387,0.028340081,0.157894737,0.338731444,0.221322537,0.45074224,0.280701754,0.464237517,0.398110661,0.747638327,0.75,0.36977058,0.195681512,0.032388664,0.5317139,0.134952767,2.12743455
130074,"Idaho Falls Community Hospital, Llc",2327 Coronado St,Idaho Falls,83404,ID,16,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",887,47838092,14494923,13029183,1059,4066,4095,75.31228861,76,320,335,156,468,419,824,,,26,,21,135,752,0.013528749,0.129650507,0.1578354,0.140924465,0.346110485,0.051860203,0.379932356,0.348365276,0.022547914,0.03156708,0.029312289,0.138669673,0.310033822,0.174746336,0.372040586,0.323562571,0.408117249,0.290868095,0.661781285,0.75,0.288613303,0.193912063,0.03156708,0.593010147,0.148816235,1.666333806
140001,Graham Hospital Association,210 West Walnut Street,Canton,61520,IL,17,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",484,24375157,8743767,7032851,636,2773,2784,77.0785124,38,166,156,124,267,217,473,,,,,,119,365,0.006198347,0.047520661,0.179752066,0.229338843,0.359504132,0.070247934,0.373966942,0.355371901,0.010330579,0.004132231,0.033057851,0.111570248,0.369834711,0.210743802,0.386363636,0.338842975,0.446280992,0.400826446,0.75,0.75,0.400826446,0.115702479,0.024793388,0.553719008,0.123966942,1.752348809
140002,Alton Memorial Hospital,One Memorial Drive,Alton,62002,IL,17,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",1301,83330459,20672903,17616904,1900,8559,8719,75.01460415,183,406,426,286,714,587,1187,83,,11,,19,317,984,0.01614143,0.131437356,0.213681783,0.236740969,0.424289009,0.09454266,0.446579554,0.415065334,0.01537279,0.018447348,0.046118371,0.1245196,0.363566487,0.196003075,0.516525749,0.392774789,0.479631053,0.476556495,0.75,0.75,0.521137587,0.173712529,0.042275173,0.651806303,0.179861645,2.415538413
140007,Presence Saint Joseph Medical Center,333 N Madison St,Joliet,60435,IL,17,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2914,364545284,60441359,50620549,4380,23766,24111,76.26870281,298,867,1035,714,1663,1251,2399,264,23,173,,,695,2219,0.019560741,0.11461908,0.172271791,0.249828415,0.440631435,0.071379547,0.390528483,0.363417982,0.014756349,0.019560741,0.067604667,0.129375429,0.421757035,0.212422787,0.487989019,0.372340426,0.47700755,0.473919012,0.75,0.75,0.522649279,0.173644475,0.039464653,0.633150309,0.213452299,2.263972593
140008,Loyola Gottlieb Memorial Hospital,701 West North Ave,Melrose Park,60160,IL,17,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1272,106084629,21037185,18011319,1705,9423,9537,77.06839623,121,381,447,323,697,575,849,191,13,192,,,454,818,0.014150943,0.121069182,0.195754717,0.278301887,0.357704403,0.086477987,0.371855346,0.349842767,0.027515723,0.014937107,0.077830189,0.16745283,0.386006289,0.213050315,0.460691824,0.351415094,0.528301887,0.524371069,0.75,0.75,0.551886793,0.163522013,0.039308176,0.602201258,0.183962264,2.453466244
140010,Northshore University Healthsystem Evanston Hosp,2650 Ridge Ave,Evanston,60201,IL,17,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",10095,865986807,228654597,195704791,14387,66591,67715,79.4731055,451,2657,3678,3309,5588,4507,8519,392,457,326,,,1474,8621,0.015948489,0.070232789,0.075185736,0.228727093,0.326498267,0.071124319,0.383853393,0.351857355,0.020802377,0.014759782,0.041604755,0.123130263,0.351956414,0.258345716,0.409113423,0.228429916,0.379692917,0.39910847,0.75,0.75,0.450619118,0.249826647,0.054680535,0.606636949,0.212085191,2.066867796
140011,Herrin Hospital,201 S 14th St,Herrin,62948,IL,17,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1451,96812154,22390207,18320633,2012,10870,11079,75.25223984,195,439,522,295,858,593,1401,23,,,,14,502,949,0.019297037,0.097863542,0.237767057,0.238456237,0.519641627,0.069607168,0.471399035,0.449345279,0.011716058,0.020675396,0.042039972,0.086836664,0.365954514,0.217091661,0.418332185,0.451412819,0.455547898,0.405926947,0.75,0.75,0.492763611,0.139903515,0.050310131,0.663680221,0.185389387,2.156769262
140012,Katherine Shaw Bethea Hospital,403 E 1st St,Dixon,61021,IL,17,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",612,37955685,9323157,8079441,813,3362,3391,75.97222222,93,160,184,175,317,295,583,,,13,,,177,435,0.009803922,0.112745098,0.217320261,0.236928105,0.344771242,0.096405229,0.367647059,0.323529412,0.013071895,0.034313726,0.066993464,0.096405229,0.37745098,0.155228758,0.45751634,0.316993464,0.392156863,0.472222222,0.75,0.75,0.482026144,0.119281046,0.035947712,0.47875817,0.145424837,1.906616611
140013,Carle Health Proctor Hospital,5409 N Knoxville Ave,Peoria,61614,IL,17,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",931,58299608,10626321,8947416,1096,4602,4651,79.16004297,50,250,323,308,530,401,855,47,,,,18,123,808,0.012889366,0.097744361,0.151450054,0.236305048,0.365198711,0.048335124,0.357679914,0.34264232,0.021482277,0.023630505,0.049409237,0.098818475,0.341568206,0.229860365,0.532760473,0.325456498,0.359828142,0.442534909,0.75,0.75,0.406015038,0.176154672,0.035445757,0.553168636,0.137486574,1.852721849
140015,Blessing Hospital,1005 Broadway St,Quincy,62301,IL,17,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",3233,368022115,65594449,55722740,4592,22576,23222,76.00278379,349,1015,1113,756,1688,1545,3104,54,,15,,54,844,2389,0.013918961,0.089699969,0.217754408,0.222084751,0.377977111,0.056913084,0.403959171,0.378905042,0.033096196,0.018249304,0.048252397,0.100216517,0.405505722,0.195484071,0.489947417,0.405815033,0.447262604,0.426848129,0.75,0.75,0.478812249,0.173213733,0.049489638,0.595731519,0.187442004,2.018873201
140018,Mt Sinai Hospital Medical Center,1500 S Fairfield Ave,Chicago,60608,IL,17,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",616,63425436,19086498,16845942,761,5017,5075,70.37987013,156,221,154,85,296,320,72,369,,162,,,457,159,0.032467533,0.241883117,0.314935065,0.256493507,0.277597403,0.094155844,0.352272727,0.300324675,0.027597403,0.038961039,0.089285714,0.204545455,0.300324675,0.154220779,0.506493507,0.39448052,0.616883117,0.501623377,0.714285714,0.75,0.467532468,0.13961039,0.022727273,0.569805195,0.267857143,3.063595628
140019,Hshs Good Shepherd Hospital Inc,200 S Cedar St,Shelbyville,62565,IL,17,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",66,1165856,662614,563453,73,210,216,76.5,12,16,15,23,40,26,63,,,,,,32,34,0.03030303,0.121212121,0.196969697,0.378787879,0.5,0.136363636,0.590909091,0.545454546,0.03030303,0.060606061,0.121212121,0.212121212,0.363636364,0.121212121,0.515151515,0.515151515,0.424242424,0.545454546,0.712121212,0.75,0.575757576,0.196969697,0.060606061,0.636363636,0.212121212,2.358762375
